from,to,symbol,quantity,date
tan.stake,velinov86,SIM,0.053,2021-05-31
tan.stake,fionasfavourites,SIM,0.053,2021-05-31
tan.stake,andrarchy,SIM,0.053,2021-05-31
tan.stake,thegossip,SIM,0.053,2021-05-31
tan.stake,zekepickleman,SIM,0.053,2021-05-31
tan.stake,clicktrackprofit,SIM,0.054,2021-05-31
tan.stake,ah-2002,SIM,0.054,2021-05-31
tan.stake,crazy-andy,SIM,0.055,2021-05-31
tan.stake,daveks,SIM,0.055,2021-05-31
tan.stake,splinterlands,SIM,0.055,2021-05-31
tan.stake,brittandjosie,SIM,0.057,2021-05-31
tan.stake,shoemanchu,SIM,0.057,2021-05-31
tan.stake,kus-knee,SIM,0.058,2021-05-31
tan.stake,leontr,SIM,0.058,2021-05-31
tan.stake,bilpcoinbpc,SIM,0.058,2021-05-31
tan.stake,hermandadsteem,SIM,0.060,2021-05-31
tan.stake,mazergaming,SIM,0.060,2021-05-31
tan.stake,luca-legend,SIM,0.061,2021-05-31
tan.stake,midlet,SIM,0.061,2021-05-31
tan.stake,abduhawab,SIM,0.061,2021-05-31
tan.stake,bambuka,SIM,0.062,2021-05-31
tan.stake,francisftlp,SIM,0.062,2021-05-31
tan.stake,txatxy,SIM,0.062,2021-05-31
tan.stake,xsasj,SIM,0.062,2021-05-31
tan.stake,davidke20,SIM,0.063,2021-05-31
tan.stake,justyy,SIM,0.063,2021-05-31
tan.stake,petrvl,SIM,0.065,2021-05-31
tan.stake,xbladex,SIM,0.065,2021-05-31
tan.stake,ali-h,SIM,0.065,2021-05-31
tan.stake,ecency,SIM,0.066,2021-05-31
tan.stake,sk1920,SIM,0.067,2021-05-31
tan.stake,fmbs25,SIM,0.068,2021-05-31
tan.stake,hive-127788,SIM,0.068,2021-05-31
tan.stake,cleanplanet,SIM,0.068,2021-05-31
tan.stake,trendovoter,SIM,0.069,2021-05-31
tan.stake,hairyfairy,SIM,0.070,2021-05-31
tan.stake,harkar,SIM,0.070,2021-05-31
tan.stake,oldtimer,SIM,0.070,2021-05-31
tan.stake,jacuzzi,SIM,0.070,2021-05-31
tan.stake,uwelang,SIM,0.071,2021-05-31
tan.stake,sofathana,SIM,0.071,2021-05-31
tan.stake,trumpman,SIM,0.071,2021-05-31
tan.stake,cryptoyzzy,SIM,0.072,2021-05-31
tan.stake,owdtwobad,SIM,0.074,2021-05-31
tan.stake,kodeblaccc,SIM,0.074,2021-05-31
tan.stake,barski,SIM,0.074,2021-05-31
tan.stake,pavelsku,SIM,0.074,2021-05-31
tan.stake,taskmaster4450,SIM,0.075,2021-05-31
tan.stake,yann0975,SIM,0.075,2021-05-31
tan.stake,monster-one,SIM,0.076,2021-05-31
tan.stake,schmatz,SIM,0.076,2021-05-31
tan.stake,jaynie,SIM,0.077,2021-05-31
tan.stake,jongolson,SIM,0.077,2021-05-31
tan.stake,acidyo,SIM,0.078,2021-05-31
tan.stake,ganjafarmer,SIM,0.078,2021-05-31
tan.stake,laruche,SIM,0.078,2021-05-31
tan.stake,evelynchacin,SIM,0.081,2021-05-31
tan.stake,justclickindiva,SIM,0.082,2021-05-31
tan.stake,xlisto,SIM,0.083,2021-05-31
tan.stake,ryo-6414,SIM,0.083,2021-05-31
tan.stake,themarkymark,SIM,0.083,2021-05-31
tan.stake,madushanka,SIM,0.084,2021-05-31
tan.stake,marc-allaria,SIM,0.086,2021-05-31
tan.stake,pouchon,SIM,0.087,2021-05-31
tan.stake,mcmira1,SIM,0.088,2021-05-31
tan.stake,revisesociology,SIM,0.088,2021-05-31
tan.stake,aggroed,SIM,0.090,2021-05-31
tan.stake,pinmapple,SIM,0.091,2021-05-31
tan.stake,almi,SIM,0.092,2021-05-31
tan.stake,pixaroma,SIM,0.092,2021-05-31
tan.stake,mammasitta,SIM,0.092,2021-05-31
tan.stake,miroslavrc,SIM,0.093,2021-05-31
tan.stake,hiveio,SIM,0.093,2021-05-31
tan.stake,bboyady,SIM,0.094,2021-05-31
tan.stake,joetunex,SIM,0.094,2021-05-31
tan.stake,rima11,SIM,0.095,2021-05-31
tan.stake,bradfordtennyson,SIM,0.095,2021-05-31
tan.stake,kolkamkwan,SIM,0.096,2021-05-31
tan.stake,lichtblick,SIM,0.097,2021-05-31
tan.stake,theycallmedan,SIM,0.100,2021-05-31
tan.stake,naturalmedicine,SIM,0.101,2021-05-31
tan.stake,dragosroua,SIM,0.102,2021-05-31
tan.stake,desro,SIM,0.104,2021-05-31
tan.stake,guurry123,SIM,0.105,2021-05-31
tan.stake,sharker,SIM,0.106,2021-05-31
tan.stake,barbara-orenya,SIM,0.107,2021-05-31
tan.stake,cmplxty,SIM,0.107,2021-05-31
tan.stake,haastrecht,SIM,0.108,2021-05-31
tan.stake,thanya,SIM,0.110,2021-05-31
tan.stake,gtg,SIM,0.111,2021-05-31
tan.stake,stephenkendal,SIM,0.116,2021-05-31
tan.stake,beerlotto,SIM,0.118,2021-05-31
tan.stake,roelandp,SIM,0.119,2021-05-31
tan.stake,maxwellmarcusart,SIM,0.122,2021-05-31
tan.stake,kohsamui99,SIM,0.123,2021-05-31
tan.stake,joey1989,SIM,0.123,2021-05-31
tan.stake,sanjeevm,SIM,0.124,2021-05-31
tan.stake,belemo,SIM,0.128,2021-05-31
tan.stake,pradeepdee6,SIM,0.129,2021-05-31
tan.stake,hilarski,SIM,0.132,2021-05-31
tan.stake,damla,SIM,0.137,2021-05-31
tan.stake,talentclub,SIM,0.138,2021-05-31
tan.stake,digi-me,SIM,0.139,2021-05-31
tan.stake,martibis,SIM,0.140,2021-05-31
tan.stake,bluemoon,SIM,0.144,2021-05-31
tan.stake,phillarecette,SIM,0.144,2021-05-31
tan.stake,greenman,SIM,0.146,2021-05-31
tan.stake,sinistry,SIM,0.147,2021-05-31
tan.stake,antikus369,SIM,0.150,2021-05-31
tan.stake,neoxian,SIM,0.152,2021-05-31
tan.stake,besticofinder,SIM,0.153,2021-05-31
tan.stake,bhattg,SIM,0.154,2021-05-31
tan.stake,kralizec,SIM,0.156,2021-05-31
tan.stake,fermentedphil,SIM,0.161,2021-05-31
tan.stake,roadstories,SIM,0.164,2021-05-31
tan.stake,coloneljethro,SIM,0.171,2021-05-31
tan.stake,berthold,SIM,0.176,2021-05-31
tan.stake,lotto-de,SIM,0.178,2021-05-31
tan.stake,starstrings01,SIM,0.188,2021-05-31
tan.stake,monsterbuster,SIM,0.206,2021-05-31
tan.stake,natti,SIM,0.212,2021-05-31
tan.stake,kiwiscanfly,SIM,0.213,2021-05-31
tan.stake,leofinance,SIM,0.219,2021-05-31
tan.stake,soulsdetour,SIM,0.226,2021-05-31
tan.stake,udabeu,SIM,0.235,2021-05-31
tan.stake,schamangerbert,SIM,0.236,2021-05-31
tan.stake,ybanezkim26,SIM,0.268,2021-05-31
tan.stake,rayshiuimages,SIM,0.273,2021-05-31
tan.stake,jlphotographyart,SIM,0.303,2021-05-31
tan.stake,neoxiancity,SIM,0.322,2021-05-31
tan.stake,hauptwerk,SIM,0.353,2021-05-31
tan.stake,backdm,SIM,0.353,2021-05-31
tan.stake,bigtakosensei,SIM,0.353,2021-05-31
tan.stake,transom,SIM,0.353,2021-05-31
tan.stake,jeenger,SIM,0.353,2021-05-31
tan.stake,blumela,SIM,0.353,2021-05-31
tan.stake,accountsdump,SIM,0.353,2021-05-31
tan.stake,cryptonnja,SIM,0.353,2021-05-31
tan.stake,a1-shroom-spores,SIM,0.353,2021-05-31
tan.stake,shitsignals,SIM,0.353,2021-05-31
tan.stake,greanbeen,SIM,0.353,2021-05-31
tan.stake,hersi007,SIM,0.353,2021-05-31
tan.stake,holger80,SIM,0.359,2021-05-31
tan.stake,tripode,SIM,0.376,2021-05-31
tan.stake,lightsplasher,SIM,0.382,2021-05-31
tan.stake,investyourvote,SIM,0.389,2021-05-31
tan.stake,intrepidphotos,SIM,0.390,2021-05-31
tan.stake,thahodler,SIM,0.422,2021-05-31
tan.stake,chireerocks,SIM,0.429,2021-05-31
tan.stake,randulakoralage,SIM,0.463,2021-05-31
tan.stake,hebrew,SIM,0.492,2021-05-31
tan.stake,whatsup,SIM,0.496,2021-05-31
tan.stake,trendotoken,SIM,0.515,2021-05-31
tan.stake,greddyforce,SIM,0.564,2021-05-31
tan.stake,krakonos,SIM,0.568,2021-05-31
tan.stake,oldmans,SIM,0.584,2021-05-31
tan.stake,whatamidoing,SIM,0.624,2021-05-31
tan.stake,trincowski,SIM,0.699,2021-05-31
tan.stake,broncnutz,SIM,0.706,2021-05-31
tan.stake,velourex,SIM,0.736,2021-05-31
tan.stake,dealhunter,SIM,0.753,2021-05-31
tan.stake,qwerrie,SIM,0.768,2021-05-31
tan.stake,rynow,SIM,0.796,2021-05-31
tan.stake,kryptodenno,SIM,0.809,2021-05-31
tan.stake,zirky,SIM,0.817,2021-05-31
tan.stake,johannpiber,SIM,0.842,2021-05-31
tan.stake,investinthefutur,SIM,0.886,2021-05-31
tan.stake,iamraincrystal,SIM,0.888,2021-05-31
tan.stake,sozdemir,SIM,0.891,2021-05-31
tan.stake,tangmo,SIM,0.892,2021-05-31
tan.stake,industriousliv,SIM,0.944,2021-05-31
tan.stake,forykw,SIM,1.010,2021-05-31
tan.stake,coininstant,SIM,1.140,2021-05-31
tan.stake,melinda010100,SIM,1.418,2021-05-31
