from,to,symbol,date,quantity
utopis,damla,HIVE,2021-06-07,0.336
utopis,wearealive,HIVE,2021-06-07,0.034
utopis,okean123,HIVE,2021-06-07,0.672
utopis,whitelightxpress,HIVE,2021-06-07,0.325
utopis,oldmans,HIVE,2021-06-07,2.185
utopis,roleerob,HIVE,2021-06-07,11.764
utopis,palikari123,HIVE,2021-06-07,0.672
utopis,dylanhobalart,HIVE,2021-06-07,0.974
utopis,partituna,HIVE,2021-06-07,0.016
utopis,dudeontheweb,HIVE,2021-06-07,0.226
utopis,blockchainyouth,HIVE,2021-06-07,0.633
utopis,arrliinn,HIVE,2021-06-07,0.672
utopis,roger.remix,HIVE,2021-06-07,16.806
utopis,drax.leo,HIVE,2021-06-07,0.195
utopis,pdaa,HIVE,2021-06-07,1.6139999999999999
utopis,no-advice,HIVE,2021-06-07,5.882
utopis,victor-alexander,HIVE,2021-06-07,0.059
utopis,focus.folks,HIVE,2021-06-07,0.168
utopis,monsterjamgold,HIVE,2021-06-07,22.913
utopis,iamalivechalleng,HIVE,2021-06-07,0.044
utopis,juecoree,HIVE,2021-06-07,0.168
utopis,hykss,HIVE,2021-06-07,48.204
utopis,stayoutoftherz,HIVE,2021-06-07,1.008
utopis,justclickindiva,HIVE,2021-06-07,0.034
utopis,themarkymark,HIVE,2021-06-07,773.339
utopis,jzn,HIVE,2021-06-07,5.545999999999999
utopis,kerrislravenhill,HIVE,2021-06-07,3.3609999999999998
utopis,bhattg,HIVE,2021-06-07,4.38
utopis,honeysaver,HIVE,2021-06-07,2.9579999999999997
utopis,kevinnag58,HIVE,2021-06-07,3.3819999999999997
utopis,starstrings01,HIVE,2021-06-07,0.553
utopis,cryptoandcoffee,HIVE,2021-06-07,1.815
utopis,theroad2freedom,HIVE,2021-06-07,0.84
utopis,khan.dayyanz,HIVE,2021-06-07,9.075
utopis,kingneptune,HIVE,2021-06-07,3.3609999999999998
utopis,thisisawesome,HIVE,2021-06-07,0.035
utopis,cryptounicorn420,HIVE,2021-06-07,0.269
utopis,spinvest,HIVE,2021-06-07,134.448
utopis,sra1992,HIVE,2021-06-07,2.8779999999999997
utopis,hhayweaver,HIVE,2021-06-07,0.269
utopis,kirstin,HIVE,2021-06-07,0.034
utopis,kiokizz,HIVE,2021-06-07,0.336
utopis,steemychicken1,HIVE,2021-06-07,15.96
utopis,tmholdings,HIVE,2021-06-07,8.403
utopis,hive-189742,HIVE,2021-06-07,0.136
utopis,st8z,HIVE,2021-06-07,0.302
utopis,holoferncro,HIVE,2021-06-07,0.067
utopis,cryptoblob,HIVE,2021-06-07,0.358
utopis,bearbear613,HIVE,2021-06-07,14.285
utopis,amr008,HIVE,2021-06-07,5.271999999999999
utopis,cervisia,HIVE,2021-06-07,2.689
utopis,juanvegetarian,HIVE,2021-06-07,0.134
utopis,iamred,HIVE,2021-06-07,0.101
utopis,igel2017,HIVE,2021-06-07,0.034
utopis,jjb777,HIVE,2021-06-07,36.983000000000004
utopis,summertooth,HIVE,2021-06-07,3.529
utopis,itharagaian,HIVE,2021-06-07,0.235
utopis,taskmaster4450le,HIVE,2021-06-07,4.236
utopis,jimmy.adames,HIVE,2021-06-07,1.176
utopis,cosmictriage,HIVE,2021-06-07,0.044
utopis,coininstant,HIVE,2021-06-07,0.038
utopis,taskmaster4450,HIVE,2021-06-07,15.227
utopis,cornavirus,HIVE,2021-06-07,1.8829999999999998
utopis,tandara,HIVE,2021-06-07,13.445
utopis,jackofcrows,HIVE,2021-06-07,7.812
utopis,jemmarti,HIVE,2021-06-07,0.951
utopis,jeffjagoe,HIVE,2021-06-07,0.133
utopis,berthold,HIVE,2021-06-07,1.042
utopis,jfang003,HIVE,2021-06-07,0.437
utopis,herbertholmes2,HIVE,2021-06-07,0.2
utopis,investyourvote,HIVE,2021-06-07,0.403
utopis,cmmemes,HIVE,2021-06-07,0.354
utopis,thelogicaldude,HIVE,2021-06-07,0.336
utopis,chireerocks,HIVE,2021-06-07,5.955
utopis,stevelivingston,HIVE,2021-06-07,0.102
utopis,illusivelf,HIVE,2021-06-07,1.684
utopis,ammonite,HIVE,2021-06-07,1.344
utopis,jongolson,HIVE,2021-06-07,14.655000000000001
utopis,jlsplatts,HIVE,2021-06-07,2.8569999999999998
utopis,imfarhad,HIVE,2021-06-07,0.672
utopis,invest4free,HIVE,2021-06-07,0.842
utopis,johnsdowie,HIVE,2021-06-07,0.077
utopis,jmsansan.leo,HIVE,2021-06-07,2.924
utopis,investinthefutur,HIVE,2021-06-07,3.126
utopis,tfranzini,HIVE,2021-06-07,0.809
utopis,successchar,HIVE,2021-06-07,0.37
utopis,stickupboys,HIVE,2021-06-07,3.2889999999999997
utopis,kizumo,HIVE,2021-06-07,0.151
utopis,alokkumar121,HIVE,2021-06-07,1.6809999999999998
utopis,tobetada,HIVE,2021-06-07,0.134
utopis,flemingfarm,HIVE,2021-06-07,0.538
utopis,valentin86,HIVE,2021-06-07,0.336
utopis,mehmetfix,HIVE,2021-06-07,0.134
utopis,silverstackeruk,HIVE,2021-06-07,15.126
utopis,mapac,HIVE,2021-06-07,2.622
utopis,jeenger,HIVE,2021-06-07,5.758
utopis,mein-senf-dazu,HIVE,2021-06-07,0.037
utopis,maarnio,HIVE,2021-06-07,0.336
utopis,txrose,HIVE,2021-06-07,0.336
utopis,brofundholdings,HIVE,2021-06-07,51.85
utopis,lxsxl,HIVE,2021-06-07,0.168
utopis,lotto-de,HIVE,2021-06-07,0.403
utopis,funnel,HIVE,2021-06-07,0.773
utopis,gadrian,HIVE,2021-06-07,0.773
utopis,simplegame,HIVE,2021-06-07,1.815
utopis,trumpman,HIVE,2021-06-07,14.129000000000001
utopis,brettpullen,HIVE,2021-06-07,270.291
utopis,flaxz,HIVE,2021-06-07,0.187
utopis,monsterbuster,HIVE,2021-06-07,0.522
utopis,failingforwards,HIVE,2021-06-07,0.533
utopis,familyhistory,HIVE,2021-06-07,0.504
utopis,shroomfund,HIVE,2021-06-07,5.176
utopis,fiberfrau,HIVE,2021-06-07,0.017
utopis,branders0n,HIVE,2021-06-07,2.118
utopis,balte,HIVE,2021-06-07,0.001
utopis,bagofincome,HIVE,2021-06-07,0.067
utopis,velourex,HIVE,2021-06-07,0.336
utopis,bitandi,HIVE,2021-06-07,1.176
utopis,miketr,HIVE,2021-06-07,4.101
utopis,finguru,HIVE,2021-06-07,2.085
utopis,cwow2,HIVE,2021-06-07,10.084
utopis,melinda010100,HIVE,2021-06-07,1.7979999999999998
utopis,misterc,HIVE,2021-06-07,7.029
utopis,shmoogleosukami,HIVE,2021-06-07,2.913
utopis,brutalmonkey,HIVE,2021-06-07,0.14
utopis,simplifylife,HIVE,2021-06-07,5.781
utopis,aliveprojects,HIVE,2021-06-07,0.175
utopis,haitch,HIVE,2021-06-07,0.504
utopis,halukshananah,HIVE,2021-06-07,0.016
utopis,tomhall,HIVE,2021-06-07,7.5120000000000005
utopis,largeadultson,HIVE,2021-06-07,0.168
utopis,solairitas,HIVE,2021-06-07,3.8649999999999998
utopis,captain.future,HIVE,2021-06-07,4.537999999999999
utopis,harpreetjanda,HIVE,2021-06-07,0.336
utopis,curatorcat.leo,HIVE,2021-06-07,0.077
utopis,lammbock,HIVE,2021-06-07,0.08
utopis,curatorcat.ccc,HIVE,2021-06-07,0.011
utopis,allcapsonezero,HIVE,2021-06-07,0.672
utopis,hatoto,HIVE,2021-06-07,0.034
utopis,knowhow92,HIVE,2021-06-07,13.843
utopis,solovey6o2,HIVE,2021-06-07,0.775
utopis,liotes.burn,HIVE,2021-06-07,1.008
utopis,bdmillergallery,HIVE,2021-06-07,13.781
utopis,guurry123,HIVE,2021-06-07,0.504
utopis,georgeknowsall,HIVE,2021-06-07,0.252
utopis,ashleykalila,HIVE,2021-06-07,0.907
utopis,bilpcoinbpc,HIVE,2021-06-07,0.067
utopis,libertycrypto27,HIVE,2021-06-07,1.028
utopis,gillianpearce,HIVE,2021-06-07,1.075
utopis,curatorcat.pal,HIVE,2021-06-07,0.057
utopis,gwilberiol,HIVE,2021-06-07,5.58
utopis,barks,HIVE,2021-06-07,0.034
utopis,trumpikas,HIVE,2021-06-07,2.588
utopis,siphon,HIVE,2021-06-07,0.235
utopis,abrockman,HIVE,2021-06-07,13.445
utopis,glastar,HIVE,2021-06-07,3.3609999999999998
utopis,leosoph,HIVE,2021-06-07,0.042
utopis,leontr,HIVE,2021-06-07,0.437
utopis,sinistry,HIVE,2021-06-07,0.382
utopis,zeroooc,HIVE,2021-06-07,0.168
